graph_idx,true_label,pred_label,correct,num_nodes,num_edges,GradExplainer_min,GradExplainer_max,GradExplainer_mean,GradExplainer_std,IntegratedGradExplainer_min,IntegratedGradExplainer_max,IntegratedGradExplainer_mean,IntegratedGradExplainer_std,GNNExplainer_min,GNNExplainer_max,GNNExplainer_mean,GNNExplainer_std,any_error
16,0,1,False,11,20,-20.174121856689453,183.9197540283203,41.260719299316406,58.57086944580078,-0.9249578714370728,4.273862838745117,0.5407418608665466,1.4965869188308716,0.0,1.0,0.4545454680919647,0.4979296028614044,False
17,0,0,True,11,20,-0.0021760438103228807,0.01196312252432108,0.0016005437355488539,0.004151688888669014,-0.22862911224365234,0.020413758233189583,-0.08712463825941086,0.07351312786340714,0.0,1.0,0.7272727489471436,0.44536176323890686,False
18,0,0,True,11,20,-0.03585291653871536,1.1672364473342896,0.2520701587200165,0.3728611469268799,-0.5018101930618286,0.032445598393678665,-0.0853496715426445,0.13975878059864044,0.0,1.0,0.6363636255264282,0.4810457229614258,False
19,0,0,True,11,20,-0.01735220104455948,0.0023882740642875433,-0.001690884935669601,0.005216298159211874,-0.28496676683425903,-0.00723644345998764,-0.08617245405912399,0.06922973692417145,0.0,1.0,0.9090909361839294,0.28747978806495667,False
20,1,0,False,11,20,3.408625364303589,71.89862060546875,25.543560028076172,22.258710861206055,-1.656939148902893,4.552645683288574,0.47237107157707214,1.4664955139160156,0.0,1.0,0.7272727489471436,0.44536176323890686,False
21,0,0,True,11,20,-3.011427879333496,4.133334159851074,0.7859771847724915,1.6962945461273193,-0.6106225252151489,0.024096906185150146,-0.07373962551355362,0.17125624418258667,0.0,1.0,0.7272727489471436,0.44536176323890686,False
22,1,1,True,11,20,-4.741533279418945,4.027961730957031,-0.28040677309036255,2.0259296894073486,-0.845954179763794,0.3948095142841339,-0.027202660217881203,0.29632851481437683,0.0,1.0,0.5454545617103577,0.4979296028614044,False
23,0,0,True,11,20,0.024463266134262085,1.3577759265899658,0.3966814875602722,0.453502357006073,-0.4853353500366211,0.061935484409332275,-0.08303838223218918,0.1718137115240097,0.0,1.0,0.6363636255264282,0.4810457229614258,False
24,0,0,True,11,20,-0.004405707586556673,0.001914455322548747,-0.0004931440344080329,0.0015909108333289623,-0.6675765514373779,0.03006184846162796,-0.08222278952598572,0.1886693686246872,0.0,1.0,0.5454545617103577,0.4979296028614044,False
25,1,1,True,11,20,-0.10224497318267822,0.17061159014701843,0.013883301056921482,0.061705779284238815,-1.2013945579528809,0.3686012327671051,-0.05183615908026695,0.39404675364494324,0.0,1.0,0.6363636255264282,0.4810457229614258,False
26,1,1,True,11,20,-0.9835095405578613,1.2890018224716187,-0.04484517499804497,0.5204956531524658,-0.9803173542022705,0.2610328197479248,-0.029389886185526848,0.3449322581291199,0.0,1.0,0.6363636255264282,0.4810457229614258,False
27,0,1,False,11,20,-42.57623291015625,12.767061233520508,-2.1548562049865723,13.35578727722168,-0.5005515813827515,0.44520384073257446,-0.04940323531627655,0.2199418693780899,0.0,1.0,0.8181818127632141,0.38569462299346924,False
28,0,0,True,11,20,-0.032799798995256424,0.42945459485054016,0.12382187694311142,0.17603206634521484,-0.5066391229629517,0.090499646961689,-0.07911365479230881,0.14551480114459991,0.0,1.0,0.7272727489471436,0.44536176323890686,False
29,0,0,True,11,20,-0.09881521016359329,0.04895919933915138,-0.017737366259098053,0.03742383047938347,-0.3326152265071869,0.0964864045381546,-0.0832834243774414,0.10626239329576492,0.0,1.0,0.8181818127632141,0.38569462299346924,False
30,0,0,True,11,20,-0.09402976185083389,0.07874210923910141,0.002635525306686759,0.03784241899847984,-0.43207868933677673,0.08115904778242111,-0.08627233654260635,0.13541610538959503,0.0,1.0,0.8181818127632141,0.38569462299346924,False
31,1,1,True,11,20,-22.4749698638916,-1.9220479726791382,-5.864497184753418,6.034483909606934,-1.0350583791732788,0.5217382311820984,-0.028764022514224052,0.43264108896255493,0.0,1.0,0.7272727489471436,0.44536176323890686,False
32,0,0,True,11,20,-0.042989641427993774,0.008178595453500748,-0.006058565806597471,0.012917391955852509,-0.39710554480552673,0.046979885548353195,-0.08214651793241501,0.11115772277116776,0.0,1.0,0.6363636255264282,0.4810457229614258,False
33,1,1,True,11,20,-0.005065270699560642,0.025624629110097885,0.007161544635891914,0.011779301799833775,-0.4218394160270691,0.34063708782196045,-0.04142768308520317,0.18663206696510315,0.0,1.0,0.7272727489471436,0.44536176323890686,False
34,0,0,True,11,20,-0.0012231544824317098,0.00023273545957636088,-0.00037945990334264934,0.0004874230071436614,-0.27633407711982727,0.040024880319833755,-0.08630236238241196,0.08849228918552399,0.0,1.0,0.7272727489471436,0.44536176323890686,False
35,1,1,True,11,20,-2.6627538204193115,0.6126505732536316,-0.4905945956707001,0.8250085115432739,-1.7868294715881348,0.9555774331092834,-0.03975919634103775,0.6305966377258301,0.0,1.0,0.4545454680919647,0.4979296028614044,False
36,0,1,False,11,20,-2.9413909912109375,213.5183563232422,69.45711517333984,81.7336654663086,-4.719161033630371,6.203877925872803,0.15931664407253265,2.4450583457946777,0.0,1.0,0.5454545617103577,0.4979296028614044,False
37,0,0,True,11,20,-7.1651506423950195,3.593611717224121,-0.4285306930541992,2.4665281772613525,-0.5295115113258362,0.37131932377815247,-0.0732678696513176,0.20964738726615906,0.0,1.0,0.7272727489471436,0.44536176323890686,False
38,1,1,True,11,20,-68.8582992553711,55.83160400390625,-8.411421775817871,29.135461807250977,-0.4912124276161194,0.6657999753952026,0.01004187110811472,0.2815665900707245,1.0,1.0,1.0,0.0,False
39,1,0,False,11,20,-14.172000885009766,47.99282455444336,17.631690979003906,19.0666561126709,-2.8760101795196533,2.1622166633605957,0.12924624979496002,1.2577788829803467,0.0,1.0,0.7272727489471436,0.44536176323890686,False
40,1,1,True,11,20,-1.1251460819039494e-05,1.0628951713442802e-05,-6.925063189555658e-07,4.7550561248499434e-06,-0.21941471099853516,0.09436667710542679,-0.046289995312690735,0.08659859746694565,0.0,1.0,0.9090909361839294,0.28747978806495667,False
41,1,1,True,11,20,-17.953107833862305,1.8192015886306763,-3.362229347229004,5.3316240310668945,-0.9149516820907593,0.4249780774116516,-0.039970044046640396,0.3419656455516815,0.0,1.0,0.8181818127632141,0.38569462299346924,False
42,1,0,False,11,20,-88.59923553466797,-4.9811577796936035,-30.003440856933594,28.99993133544922,-0.7387404441833496,1.2111107110977173,0.08478688448667526,0.5962570905685425,0.0,1.0,0.6363636255264282,0.4810457229614258,False
43,0,0,True,11,20,-2.718256950378418,2.091580867767334,0.06496895104646683,1.3434215784072876,-0.2545844614505768,0.04073009639978409,-0.07586871832609177,0.08880836516618729,0.0,1.0,0.6363636255264282,0.4810457229614258,False
44,0,1,False,11,20,-90.17678833007812,151.83587646484375,7.308311939239502,58.20289611816406,-1.2015883922576904,4.504092693328857,0.6015987992286682,1.4456671476364136,0.0,1.0,0.5454545617103577,0.49792957305908203,False
45,0,0,True,11,20,-2.673480749130249,1.4754116535186768,-0.17789965867996216,0.9728294610977173,-0.38836294412612915,0.34468308091163635,-0.08562745153903961,0.1700780987739563,0.0,1.0,0.4545454680919647,0.4979296028614044,False
46,0,1,False,11,20,-42.786678314208984,30.3359317779541,-3.4544267654418945,17.022859573364258,-4.854872226715088,7.479928493499756,0.12255139648914337,3.1118130683898926,0.0,1.0,0.8181818127632141,0.38569462299346924,False
47,1,1,True,11,20,-1.4359030723571777,0.2943659722805023,-0.3618509769439697,0.5196999907493591,-1.4556549787521362,0.8930851817131042,-0.04413323476910591,0.5302726626396179,0.0,1.0,0.7272727489471436,0.44536176323890686,False
48,1,1,True,11,20,-0.015253962017595768,0.047498323023319244,0.003220165614038706,0.015141140669584274,-0.8662540912628174,0.263229638338089,-0.047660961747169495,0.2827819585800171,0.0,1.0,0.9090909361839294,0.28747978806495667,False
49,1,0,False,11,20,-141.7693328857422,19.317480087280273,-38.47445297241211,46.034759521484375,-0.907774806022644,3.009627342224121,0.3843876123428345,1.038092017173767,0.0,1.0,0.9090909361839294,0.28747978806495667,False
50,0,0,True,11,20,-2.989314556121826,1.896805763244629,0.07452258467674255,1.1635243892669678,-0.4523535966873169,0.2346312254667282,-0.08442211151123047,0.15359576046466827,0.0,1.0,0.6363636255264282,0.4810457229614258,False
51,1,1,True,11,20,-0.4438503384590149,0.1129433810710907,-0.12366444617509842,0.15044723451137543,-0.29812711477279663,0.05127263814210892,-0.048426784574985504,0.105349101126194,0.0,1.0,0.9090909361839294,0.28747978806495667,False
52,0,0,True,11,20,-6.128073692321777,6.796330451965332,0.8398662805557251,3.5317020416259766,-0.26518121361732483,-0.027478041127324104,-0.08022555708885193,0.06917726248502731,0.0,1.0,0.6363636255264282,0.4810457229614258,False
53,0,0,True,11,20,-0.029383433982729912,0.042971041053533554,0.0034630412701517344,0.015838129445910454,-0.3401636481285095,0.11370432376861572,-0.08403389900922775,0.11375555396080017,0.0,1.0,0.7272727489471436,0.44536176323890686,False
54,1,1,True,11,20,-0.0912402793765068,0.0024639791809022427,-0.018391165882349014,0.027285141870379448,-0.508272647857666,0.2572980523109436,-0.044087037444114685,0.19011521339416504,0.0,1.0,0.7272727489471436,0.44536176323890686,False
55,1,1,True,11,20,-0.023587273433804512,0.0785580724477768,0.032186057418584824,0.03068227879703045,-0.9831085205078125,0.40590929985046387,-0.051359280943870544,0.3380468189716339,0.0,1.0,0.6363636255264282,0.4810457229614258,False
56,1,1,True,11,20,-0.0005957845714874566,0.001161013264209032,0.00010665533773135394,0.0004882295907009393,-0.2335509955883026,0.04095682501792908,-0.0495920330286026,0.07387180626392365,0.0,1.0,0.5454545617103577,0.4979296028614044,False
57,1,1,True,11,20,-0.9850205779075623,3.0419464111328125,0.660164475440979,1.1412575244903564,-1.0654305219650269,0.7514549493789673,-0.036763083189725876,0.4093352258205414,0.0,1.0,0.5454545617103577,0.4979296326637268,False
58,1,0,False,11,20,3.8347280025482178,42.88576889038086,14.498281478881836,12.577116012573242,-3.884324073791504,3.6947686672210693,0.6665496826171875,1.9038722515106201,0.0,1.0,0.5454545617103577,0.4979296028614044,False
59,0,1,False,11,20,-5.199863433837891,112.87432861328125,18.747779846191406,32.4454231262207,-0.5667018890380859,4.533407211303711,0.6607794165611267,1.4350475072860718,0.0,1.0,0.5454545617103577,0.4979296028614044,False
60,1,0,False,11,20,-14.852151870727539,28.756393432617188,4.102517127990723,10.326042175292969,-0.9260660409927368,0.9117175340652466,0.2049567550420761,0.48136571049690247,0.0,1.0,0.5454545617103577,0.49792957305908203,False
61,0,1,False,11,20,-160.26426696777344,279.4783630371094,20.594337463378906,99.08806610107422,-1.2324990034103394,4.234245777130127,0.11693236231803894,1.38431978225708,0.0,1.0,0.5454545617103577,0.4979296028614044,False
62,0,0,True,11,20,-3.5056748390197754,22.55683135986328,2.6666460037231445,6.998856067657471,-0.6909865736961365,1.020251989364624,-0.07238578051328659,0.40676453709602356,0.0,1.0,0.6363636255264282,0.4810457229614258,False
63,0,0,True,11,20,-0.004788790363818407,0.06289257109165192,0.011422303505241871,0.017867853865027428,-0.36469823122024536,0.05424991250038147,-0.08393383771181107,0.11817996203899384,0.0,1.0,0.6363636255264282,0.4810457229614258,False
64,0,0,True,11,20,-0.002109311055392027,0.0011852574534714222,-6.688330176984891e-05,0.0007850214024074376,-0.2857821583747864,0.07901924848556519,-0.08672506362199783,0.08547189831733704,0.0,1.0,0.8181818127632141,0.38569462299346924,False
65,0,1,False,11,20,-6.182629585266113,43.34761428833008,7.681909084320068,13.082117080688477,-2.484292507171631,1.5425324440002441,-0.03927970305085182,0.9311284422874451,0.0,1.0,0.6363636255264282,0.4810457229614258,False
66,0,1,False,11,20,-114.05659484863281,-2.2607498168945312,-25.537620544433594,31.720932006835938,-1.0751173496246338,5.207991123199463,0.4211202561855316,1.6919313669204712,0.0,1.0,0.7272727489471436,0.44536176323890686,False
67,1,1,True,11,20,-0.25529932975769043,0.01720864325761795,-0.03913618624210358,0.0748664140701294,-0.2290235012769699,0.06788177788257599,-0.043542686849832535,0.08497802168130875,0.0,1.0,0.8181818127632141,0.38569462299346924,False
68,1,1,True,11,20,-10.426894187927246,4.652987003326416,-2.96305251121521,4.863697052001953,-4.535151481628418,4.454608917236328,-0.03253503143787384,2.00679087638855,0.0,1.0,0.8181818127632141,0.38569462299346924,False
69,1,1,True,11,20,-0.2050168514251709,-0.005450030323117971,-0.06076636165380478,0.05873818323016167,-0.5960872173309326,0.3938708007335663,-0.052217159420251846,0.24366557598114014,0.0,1.0,0.7272727489471436,0.44536176323890686,False
70,0,1,False,11,20,-7.978402137756348,31.083005905151367,9.348159790039062,12.328140258789062,-3.397430181503296,5.311118125915527,0.5014159679412842,2.5951411724090576,0.0,1.0,0.9090909361839294,0.28747978806495667,False
71,0,1,False,11,20,-132.15768432617188,328.43353271484375,26.555017471313477,108.73699951171875,-1.6166883707046509,2.2447152137756348,0.11547019332647324,0.9008851051330566,0.0,1.0,0.8181818127632141,0.38569462299346924,False
72,0,0,True,11,20,0.0014236974529922009,0.022909563034772873,0.006724676117300987,0.0076804375275969505,-0.2174244374036789,-0.034515380859375,-0.08524265140295029,0.06167694553732872,0.0,1.0,0.8181818127632141,0.38569462299346924,False
73,1,1,True,11,20,-0.0003113292623311281,0.02800932712852955,0.007616001181304455,0.010107170790433884,-0.4686763882637024,0.17043057084083557,-0.041103627532720566,0.16008229553699493,0.0,1.0,0.4545454680919647,0.4979296028614044,False
74,0,0,True,11,20,-0.009554089978337288,0.006408420391380787,0.001513004768639803,0.0042425403371453285,-0.27225011587142944,0.022118184715509415,-0.08664315193891525,0.09182312339544296,0.0,1.0,0.9090909361839294,0.28747978806495667,False
75,0,1,False,11,20,-34.09127426147461,208.35330200195312,34.766666412353516,63.437408447265625,-0.6961290240287781,2.165938377380371,0.315412312746048,0.8460632562637329,0.0,1.0,0.7272727489471436,0.44536176323890686,False
76,0,0,True,11,20,0.03782111406326294,1.7564047574996948,0.4435162842273712,0.5125519037246704,-0.2587761878967285,-0.00879264622926712,-0.07720040529966354,0.08908535540103912,0.0,1.0,0.5454545617103577,0.4979296028614044,False
77,0,0,True,11,20,-1.5076382160186768,1.054843544960022,-0.3077966272830963,0.6676512956619263,-0.50502610206604,0.3368385136127472,-0.07923588156700134,0.2027059644460678,0.0,1.0,0.8181818127632141,0.38569462299346924,False
78,1,0,False,11,20,-118.26963806152344,21.214797973632812,-21.97512435913086,36.46562194824219,-0.8893100619316101,3.4768917560577393,0.36771097779273987,1.1273730993270874,0.0,1.0,0.9090909361839294,0.28747978806495667,False
79,0,1,False,11,20,-15.209905624389648,12.97500228881836,0.6019504070281982,7.257301330566406,-0.5413936972618103,0.6033767461776733,-0.0387086421251297,0.3040889799594879,0.0,1.0,0.9090909361839294,0.28747978806495667,False
80,0,0,True,11,20,-0.0024475890677422285,0.00240404368378222,0.0004542185633908957,0.001525704050436616,-0.3293205797672272,0.033313628286123276,-0.08946610987186432,0.09197462350130081,0.0,1.0,0.5454545617103577,0.4979296028614044,False
81,1,1,True,11,20,-0.03467012941837311,0.006186946295201778,-0.010224473662674427,0.011827923357486725,-0.3843068480491638,0.11146582663059235,-0.048550333827733994,0.12109295278787613,0.0,1.0,0.7272727489471436,0.44536176323890686,False
82,0,0,True,11,20,-8.790754318237305,2.863016128540039,-0.743274450302124,2.7612271308898926,-1.2916309833526611,0.900653600692749,-0.0664156973361969,0.4861728250980377,0.0,1.0,0.6363636255264282,0.4810457229614258,False
83,0,1,False,11,20,-36.64942932128906,36.18818664550781,-1.3084300756454468,17.622451782226562,-1.1280574798583984,5.760025978088379,0.7415557503700256,1.7938761711120605,0.0,1.0,0.9090909361839294,0.28747978806495667,False
84,1,1,True,11,20,-1.9822769165039062,0.5936644673347473,-0.3181914687156677,0.6457204818725586,-1.3056650161743164,0.8263064622879028,-0.04130248725414276,0.5432463884353638,0.0,1.0,0.27272728085517883,0.44536176323890686,False
85,0,0,True,11,20,-7.017993927001953,2.5202293395996094,-1.1943747997283936,2.8403923511505127,-0.2206016182899475,0.05667409300804138,-0.07923316955566406,0.08808929473161697,0.0,1.0,0.7272727489471436,0.44536176323890686,False
86,0,0,True,11,20,-0.6706271767616272,0.7563579082489014,0.008192155510187149,0.3190836012363434,-0.4463897943496704,0.08217737078666687,-0.07760357111692429,0.14557260274887085,0.0,1.0,0.8181818127632141,0.38569462299346924,False
87,0,0,True,11,20,-3.9000496864318848,0.6700130701065063,-0.3756347596645355,1.1775710582733154,-0.449396014213562,0.2229148894548416,-0.08308769017457962,0.1918008029460907,0.0,1.0,0.7272727489471436,0.44536176323890686,False
88,1,1,True,11,20,-0.44488269090652466,0.493047833442688,0.05851965770125389,0.21223509311676025,-0.40509095788002014,0.2604886591434479,-0.05765651538968086,0.16729004681110382,0.0,1.0,0.4545454680919647,0.4979296028614044,False
89,1,1,True,11,20,-0.9408754706382751,0.10894005000591278,-0.30030375719070435,0.39382368326187134,-0.41344308853149414,0.10938838869333267,-0.045578278601169586,0.1294662356376648,0.0,1.0,0.7272727489471436,0.44536176323890686,False
90,1,1,True,11,20,-0.11905689537525177,0.8380354642868042,0.1292988657951355,0.254696249961853,-0.2144102305173874,0.03882260620594025,-0.04257458448410034,0.06696060299873352,0.0,1.0,0.8181818127632141,0.38569462299346924,False
91,0,1,False,11,20,-32.136165618896484,141.5296173095703,35.10441589355469,47.91987609863281,-2.7282514572143555,2.8691701889038086,0.05987729877233505,1.49053156375885,0.0,1.0,0.6363636255264282,0.4810457229614258,False
92,1,0,False,11,20,-226.78250122070312,38.610321044921875,-31.046525955200195,70.12557983398438,-2.4218058586120605,2.185966730117798,0.2432355433702469,1.1685062646865845,0.0,1.0,0.8181818127632141,0.38569462299346924,False
93,0,0,True,11,20,-4.826025009155273,3.540149688720703,-0.3650754690170288,1.95938241481781,-0.7344415783882141,1.223008155822754,-0.06875573843717575,0.5459271669387817,0.0,1.0,0.6363636255264282,0.4810457229614258,False
94,1,1,True,11,20,-3.4598326683044434,2.443706512451172,-0.3313230574131012,1.3088634014129639,-0.5853162407875061,0.4171152412891388,-0.0280349962413311,0.25026240944862366,0.0,1.0,0.6363636255264282,0.4810457229614258,False
95,1,1,True,11,20,-3.572936534881592,5.163276672363281,-0.4467741847038269,2.142812490463257,-0.768965482711792,0.36249616742134094,-0.030731135979294777,0.3279538154602051,0.0,1.0,0.6363636255264282,0.4810457229614258,False
96,0,1,False,11,20,-57.43165588378906,17.56915855407715,-0.6971845030784607,19.189754486083984,-3.486475944519043,1.9777501821517944,0.06150507926940918,1.3544132709503174,0.0,1.0,0.8181818127632141,0.38569462299346924,False
97,0,1,False,11,20,-166.90542602539062,91.09673309326172,-0.3302946984767914,59.79800796508789,-0.271273136138916,2.2724077701568604,0.3222077190876007,0.8409338593482971,0.0,1.0,0.7272727489471436,0.44536176323890686,False
98,0,1,False,11,20,-7.9376091957092285,21.96405792236328,5.408953666687012,7.520538806915283,-0.1265253722667694,1.412846326828003,0.20553044974803925,0.4359392523765564,0.0,1.0,0.5454545617103577,0.49792957305908203,False
99,0,0,True,11,20,4.826997610507533e-06,0.0002440802927594632,9.499960287939757e-05,7.806869689375162e-05,-0.17920958995819092,-0.009036781266331673,-0.08384161442518234,0.06608475744724274,0.0,1.0,0.6363636255264282,0.4810457229614258,False
100,0,1,False,11,20,-15.848410606384277,42.59989929199219,8.748748779296875,16.986370086669922,-3.1011414527893066,2.634352207183838,0.32243993878364563,1.4077988862991333,0.0,1.0,0.5454545617103577,0.4979296028614044,False
101,0,1,False,11,20,-154.5862274169922,40.182411193847656,-22.595056533813477,45.91810989379883,-1.4035227298736572,1.7845709323883057,0.16049076616764069,0.7384152412414551,0.0,1.0,0.5454545617103577,0.4979296326637268,False
102,0,1,False,11,20,-59.06494140625,177.13558959960938,37.86040115356445,72.05662536621094,-0.7378993034362793,4.240411758422852,0.4610748291015625,1.3203284740447998,0.0,1.0,0.5454545617103577,0.4979296028614044,False
103,0,0,True,11,20,-0.19980162382125854,1.636067271232605,0.14647305011749268,0.5247183442115784,-0.6300650835037231,0.048169512301683426,-0.08035838603973389,0.20680643618106842,0.0,1.0,0.5454545617103577,0.4979296028614044,False
104,0,0,True,11,20,-0.014156862162053585,0.004096717573702335,-0.0032712877728044987,0.005375306587666273,-0.2504299283027649,0.0281367264688015,-0.08846250176429749,0.10029366612434387,0.0,1.0,0.8181818127632141,0.38569462299346924,False
105,1,1,True,11,20,-0.002483540680259466,0.0014600798022001982,-0.00028662968543358147,0.0008618090650998056,-0.32514408230781555,0.2068919986486435,-0.04484475031495094,0.15659350156784058,0.0,1.0,0.9090909361839294,0.28747978806495667,False
106,0,0,True,11,20,-1.2449514865875244,1.3721404075622559,0.21561893820762634,0.6432136297225952,-0.8794467449188232,0.36262276768684387,-0.08440226316452026,0.2860688269138336,0.0,1.0,0.8181818127632141,0.38569462299346924,False
107,0,0,True,11,20,-0.00032830232521519065,0.0005845262203365564,-5.620530646410771e-05,0.00026373850414529443,-0.25423264503479004,0.021671943366527557,-0.08338331431150436,0.07673979550600052,0.0,1.0,0.6363636255264282,0.4810457229614258,False
108,0,1,False,11,20,-51.745079040527344,9.771368026733398,-7.062364101409912,16.112836837768555,-0.5351184606552124,0.47231000661849976,0.010122695006430149,0.24340204894542694,0.0,1.0,0.5454545617103577,0.4979296028614044,False
109,1,0,False,11,20,-0.7228002548217773,40.29215621948242,7.293156623840332,11.386855125427246,-2.641066312789917,4.8364739418029785,0.5147741436958313,1.6777468919754028,0.0,1.0,0.6363636255264282,0.4810457229614258,False
110,0,1,False,11,20,-44.92718505859375,71.68991088867188,8.460297584533691,26.7281436920166,-0.8765671253204346,0.9040775895118713,-0.020596135407686234,0.42032933235168457,0.0,1.0,0.6363636255264282,0.4810457229614258,False
111,1,1,True,11,20,-0.15051783621311188,0.19640281796455383,-0.007491131313145161,0.08285987377166748,-0.4498656988143921,0.0929112583398819,-0.05199700593948364,0.16066628694534302,0.0,1.0,0.8181818127632141,0.38569462299346924,False
112,0,0,True,11,20,-0.17533767223358154,0.7095210552215576,0.1313294768333435,0.24597877264022827,-0.3870699107646942,0.33420246839523315,-0.08350355178117752,0.19316500425338745,0.0,1.0,0.8181818127632141,0.38569462299346924,False
113,1,1,True,11,20,-1.3232035636901855,3.3244528770446777,-0.04433043673634529,1.1473077535629272,-0.2157648801803589,0.1475953459739685,-0.03680828586220741,0.11027844995260239,0.0,1.0,0.7272727489471436,0.44536176323890686,False
114,0,0,True,11,20,-0.010813618078827858,0.012812953442335129,-0.0005959267145954072,0.005182238295674324,-0.34870412945747375,0.04147148132324219,-0.08892034739255905,0.1161804348230362,0.0,1.0,0.6363636255264282,0.4810457229614258,False
115,1,1,True,11,20,-0.0609600767493248,0.0021437322720885277,-0.019598089158535004,0.021472780033946037,-0.561629593372345,0.28021299839019775,-0.052144113928079605,0.26171568036079407,0.0,1.0,0.5454545617103577,0.4979296028614044,False
116,0,0,True,11,20,-0.028227979317307472,0.22075548768043518,0.028382929041981697,0.07210388779640198,-0.4648626744747162,0.22744664549827576,-0.09126296639442444,0.195866197347641,0.0,1.0,0.6363636255264282,0.4810457229614258,False
117,1,1,True,11,20,-0.03369797021150589,3.3106141090393066,0.5801807045936584,0.9605308175086975,-0.19816212356090546,0.020973585546016693,-0.03405577316880226,0.06841535866260529,0.0,1.0,0.8181818127632141,0.38569462299346924,False
118,1,1,True,11,20,-9.327922043667058e-07,-5.455203933024677e-08,-3.0339188583639043e-07,2.529554024022218e-07,-0.45644935965538025,0.06815194338560104,-0.04459257423877716,0.1372145116329193,0.0,1.0,0.6363636255264282,0.4810457229614258,False
119,1,1,True,11,20,-0.0011732721468433738,-0.00018049876962322742,-0.0005485659348778427,0.0003600865020416677,-0.516726016998291,0.06599082797765732,-0.04472297057509422,0.151610866189003,0.0,1.0,0.8181818127632141,0.38569462299346924,False
